Epoch,Loss,MRR,Hit@1,Hit@5,Hit@10,Hit@30,Hit@50,Hit@100
220,18.5633,0.0679,0.0213,0.0712,0.1500,0.4037,0.5225,0.5663
221,18.5495,0.0678,0.0213,0.0712,0.1475,0.4050,0.5225,0.5663
222,18.5356,0.0677,0.0213,0.0712,0.1475,0.4050,0.5225,0.5663
223,18.5217,0.0678,0.0213,0.0712,0.1475,0.4050,0.5212,0.5650
224,18.5078,0.0676,0.0213,0.0700,0.1475,0.4050,0.5212,0.5650
225,18.4938,0.0675,0.0213,0.0688,0.1462,0.4050,0.5225,0.5637
226,18.4799,0.0676,0.0213,0.0700,0.1462,0.4062,0.5225,0.5637
227,18.4660,0.0677,0.0213,0.0700,0.1462,0.4062,0.5225,0.5613
228,18.4521,0.0676,0.0213,0.0688,0.1462,0.4062,0.5212,0.5600
229,18.4382,0.0683,0.0225,0.0688,0.1462,0.4062,0.5212,0.5613
230,18.4244,0.0683,0.0225,0.0675,0.1462,0.4062,0.5200,0.5613
231,18.4106,0.0682,0.0225,0.0675,0.1462,0.4075,0.5188,0.5600
232,18.3969,0.0683,0.0225,0.0688,0.1462,0.4088,0.5188,0.5600
233,18.3832,0.0683,0.0225,0.0700,0.1462,0.4088,0.5188,0.5587
234,18.3697,0.0684,0.0225,0.0688,0.1475,0.4050,0.5188,0.5587
235,18.3561,0.0684,0.0225,0.0688,0.1475,0.4062,0.5188,0.5575
236,18.3427,0.0684,0.0225,0.0688,0.1475,0.4050,0.5200,0.5575
237,18.3292,0.0684,0.0225,0.0688,0.1475,0.4062,0.5188,0.5563
238,18.3158,0.0685,0.0225,0.0688,0.1475,0.4050,0.5175,0.5550
239,18.3025,0.0693,0.0238,0.0700,0.1462,0.4062,0.5162,0.5537
240,18.2892,0.0694,0.0238,0.0712,0.1475,0.4050,0.5162,0.5537
241,18.2760,0.0700,0.0250,0.0712,0.1500,0.4075,0.5150,0.5525
242,18.2629,0.0700,0.0250,0.0712,0.1487,0.4062,0.5150,0.5525
243,18.2498,0.0701,0.0250,0.0725,0.1487,0.4075,0.5150,0.5525
244,18.2368,0.0700,0.0250,0.0725,0.1487,0.4062,0.5150,0.5513
245,18.2239,0.0700,0.0250,0.0725,0.1487,0.4062,0.5138,0.5513
246,18.2111,0.0700,0.0250,0.0725,0.1475,0.4062,0.5138,0.5500
247,18.1983,0.0701,0.0250,0.0725,0.1475,0.4050,0.5138,0.5487
248,18.1856,0.0701,0.0250,0.0712,0.1462,0.4037,0.5150,0.5487
249,18.1730,0.0699,0.0250,0.0700,0.1462,0.4037,0.5138,0.5487
